,bankssts-rh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,superiorparietal-lh
bankssts-rh,0.6802721088435374,0.09013605442176871,0.05782312925170068,0.03741496598639456,0.1054421768707483,0.0,0.0,0.02891156462585034
frontalpole-lh,0.10144927536231885,0.7080745341614907,0.039337474120082816,0.0,0.049689440993788817,0.062111801242236024,0.033126293995859216,0.006211180124223602
frontalpole-rh,0.04573170731707317,0.03353658536585366,0.551829268292683,0.08536585365853659,0.04420731707317073,0.07774390243902439,0.1326219512195122,0.028963414634146343
lateralorbitofrontal-rh,0.053475935828877004,0.0053475935828877,0.1657754010695187,0.42245989304812837,0.0,0.18181818181818182,0.1657754010695187,0.0053475935828877
parahippocampal-rh,0.09424083769633508,0.031413612565445025,0.0506108202443281,0.0,0.6544502617801047,0.04712041884816754,0.09773123909249563,0.02443280977312391
rostralanteriorcingulate-lh,0.0,0.05091937765205092,0.06930693069306931,0.10042432814710042,0.031117397454031116,0.5106082036775106,0.14427157001414428,0.09335219236209336
rostralanteriorcingulate-rh,0.0,0.026905829596412557,0.13452914798206278,0.10164424514200299,0.08221225710014948,0.16143497757847533,0.46038863976083705,0.03288490284005979
superiorparietal-lh,0.030927835051546393,0.010309278350515464,0.03917525773195876,0.0,0.020618556701030927,0.13195876288659794,0.05979381443298969,0.7072164948453609
