,bankssts-rh,frontalpole-lh,frontalpole-rh,parsorbitalis-lh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.6002785515320335,0.10863509749303621,0.09610027855153204,0.018105849582172703,0.05013927576601671,0.008356545961002786,0.019498607242339833,0.0988857938718663
frontalpole-lh,0.10612244897959183,0.5687074829931973,0.13877551020408163,0.027210884353741496,0.07755102040816327,0.0380952380952381,0.009523809523809525,0.034013605442176874
frontalpole-rh,0.102803738317757,0.14552736982643524,0.4833110814419226,0.04806408544726302,0.11748998664886515,0.021361815754339118,0.018691588785046728,0.06275033377837116
parsorbitalis-lh,0.03289473684210526,0.039473684210526314,0.07675438596491228,0.5942982456140351,0.11842105263157894,0.0,0.08333333333333333,0.05482456140350877
parsorbitalis-rh,0.056338028169014086,0.08169014084507042,0.13380281690140844,0.08028169014084507,0.5253521126760563,0.03943661971830986,0.06901408450704226,0.014084507042253521
rostralanteriorcingulate-rh,0.013100436681222707,0.06550218340611354,0.03056768558951965,0.0,0.08078602620087336,0.7139737991266376,0.04148471615720524,0.05458515283842795
temporalpole-rh,0.0219435736677116,0.007836990595611285,0.01567398119122257,0.06739811912225706,0.07210031347962383,0.034482758620689655,0.700626959247649,0.07993730407523511
transversetemporal-rh,0.11737089201877934,0.026604068857589983,0.06572769953051644,0.03599374021909233,0.012519561815336464,0.04538341158059468,0.06729264475743349,0.6291079812206573
