,bankssts-lh,frontalpole-lh,frontalpole-rh,inferiortemporal-lh,lingual-lh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
bankssts-lh,0.6255778120184899,0.01848998459167951,0.04930662557781202,0.01694915254237288,0.08628659476117104,0.02157164869029276,0.03697996918335902,0.1448382126348228
frontalpole-lh,0.018154311649016642,0.7397881996974282,0.11346444780635401,0.0,0.0529500756429652,0.0453857791225416,0.01059001512859304,0.019667170953101363
frontalpole-rh,0.04314329738058552,0.12480739599383667,0.6409861325115562,0.01848998459167951,0.05084745762711865,0.030816640986132512,0.029275808936825885,0.061633281972265024
inferiortemporal-lh,0.013544018058690745,0.0,0.020316027088036117,0.7697516930022573,0.06997742663656885,0.004514672686230248,0.08803611738148984,0.033860045146726865
lingual-lh,0.10444874274661509,0.059961315280464215,0.06382978723404255,0.061895551257253385,0.44294003868471954,0.0019342359767891683,0.04642166344294004,0.218568665377176
parahippocampal-rh,0.028282828282828285,0.06060606060606061,0.04040404040404041,0.00808080808080808,0.0,0.7292929292929293,0.11515151515151516,0.01818181818181818
temporalpole-rh,0.03379416282642089,0.013824884792626729,0.029185867895545316,0.0629800307219662,0.030721966205837174,0.08755760368663594,0.6943164362519201,0.047619047619047616
transversetemporal-rh,0.14457831325301204,0.010542168674698794,0.05572289156626506,0.03162650602409638,0.1536144578313253,0.016566265060240965,0.05421686746987952,0.5331325301204819
