,bankssts-lh,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.0,0.22146507666098808,0.10562180579216354,0.17035775127768313,0.1635434412265758,0.13287904599659284,0.1362862010221465,0.06984667802385008
frontalpole-lh,0.0,0.07799442896935933,0.45403899721448465,0.12813370473537605,0.07520891364902507,0.0807799442896936,0.10724233983286909,0.0766016713091922
frontalpole-rh,0.0,0.14485981308411214,0.1588785046728972,0.26479750778816197,0.14018691588785046,0.11214953271028037,0.11526479750778816,0.06386292834890965
paracentral-rh,0.0,0.17850953206239167,0.10398613518197573,0.16984402079722705,0.17850953206239167,0.14731369150779897,0.15077989601386482,0.07105719237435008
rostralanteriorcingulate-lh,0.0,0.14625850340136054,0.10884353741496598,0.1360544217687075,0.15816326530612246,0.18877551020408162,0.195578231292517,0.0663265306122449
rostralanteriorcingulate-rh,0.0,0.13968253968253969,0.13015873015873017,0.13015873015873017,0.15079365079365079,0.1761904761904762,0.20952380952380953,0.06349206349206349
temporalpole-rh,0.0,0.0640625,0.084375,0.0640625,0.0640625,0.0546875,0.0609375,0.6078125
