,bankssts-lh,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,paracentral-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
bankssts-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.0,0.17805755395683454,0.11151079136690648,0.17985611510791366,0.17266187050359713,0.14028776978417265,0.14388489208633093,0.0737410071942446
frontalpole-lh,0.0,0.1308411214953271,0.2897196261682243,0.13551401869158877,0.1261682242990654,0.10046728971962617,0.102803738317757,0.11448598130841121
frontalpole-rh,0.0,0.17547169811320754,0.12075471698113208,0.1811320754716981,0.16981132075471697,0.13584905660377358,0.13962264150943396,0.07735849056603773
paracentral-rh,0.0,0.17850953206239167,0.10398613518197573,0.16984402079722705,0.17850953206239167,0.14731369150779897,0.15077989601386482,0.07105719237435008
rostralanteriorcingulate-lh,0.0,0.1577981651376147,0.08990825688073395,0.14678899082568808,0.1706422018348624,0.1798165137614679,0.1834862385321101,0.07155963302752294
rostralanteriorcingulate-rh,0.0,0.16029143897996356,0.09107468123861566,0.1493624772313297,0.17304189435336975,0.17486338797814208,0.1785063752276867,0.07285974499089254
temporalpole-rh,0.0,0.11781609195402298,0.13505747126436782,0.11781609195402298,0.11781609195402298,0.10057471264367816,0.10344827586206896,0.3074712643678161
