,bankssts-rh,frontalpole-lh,frontalpole-rh,parsorbitalis-lh,parsorbitalis-rh,rostralanteriorcingulate-rh,temporalpole-rh,transversetemporal-rh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
frontalpole-rh,0.0,0.012987012987012988,0.5714285714285714,0.07792207792207792,0.18181818181818182,0.0,0.0,0.15584415584415584
parsorbitalis-lh,0.0,0.0,0.05128205128205128,0.75,0.15384615384615385,0.0,0.04487179487179487,0.0
parsorbitalis-rh,0.0,0.0,0.17307692307692307,0.22115384615384615,0.5288461538461539,0.07692307692307693,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,0.4166666666666667,0.5833333333333334,0.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.07446808510638298,0.0,0.0,0.925531914893617,0.0
transversetemporal-rh,0.0,0.04,0.4,0.0,0.0,0.0,0.0,0.56
