,FC5,C3,TP9,O1,O2,T8,Fp2,C2
FC5,0.3484848484848485,0.2878787878787879,0.0,0.36363636363636365,0.0,0.0,0.0,0.0
C3,0.3392857142857143,0.32142857142857145,0.0,0.3392857142857143,0.0,0.0,0.0,0.0
TP9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
O1,0.32,0.25333333333333335,0.0,0.4266666666666667,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
