,C3,TP9,C4,Fp2,FT7,P1,C2,AF8
C3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.48484848484848486,0.5151515151515151,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.4146341463414634,0.5853658536585366,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
