,FC5,C3,TP9,O1,O2,T8,Fp2,C2
FC5,0.4925373134328358,0.0,0.0,0.0,0.0,0.5074626865671642,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.4852941176470588,0.0,0.0,0.0,0.0,0.5147058823529411,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.7021276595744681,0.2978723404255319
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.5185185185185185,0.48148148148148145
