,TP9,O1,C4,FT10,Fp2,AF3,AFz,PO3
TP9,0.39709443099273606,0.0,0.24939467312348668,0.13559322033898305,0.0,0.0,0.0,0.2179176755447942
O1,0.0,0.4072727272727273,0.0,0.0,0.0,0.27636363636363637,0.31636363636363635,0.0
C4,0.2575,0.0,0.36,0.1225,0.0,0.0,0.0,0.26
FT10,0.17647058823529413,0.0,0.15359477124183007,0.49019607843137253,0.0,0.0,0.0,0.17973856209150327
Fp2,0.0,0.0,0.0,0.0,0.5363408521303258,0.2631578947368421,0.16290726817042606,0.03759398496240601
AF3,0.0,0.14516129032258066,0.0,0.0,0.21169354838709678,0.3689516129032258,0.27419354838709675,0.0
AFz,0.0,0.18693693693693694,0.0,0.0,0.1463963963963964,0.2972972972972973,0.36936936936936937,0.0
PO3,0.20089285714285715,0.0,0.23214285714285715,0.125,0.03794642857142857,0.0,0.0,0.40401785714285715
