,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF4,F2,FCz
Fz,0.05680600214362272,0.0,0.011789924973204717,0.021436227224008574,0.0,0.00857449088960343,0.055734190782422297,0.0,0.0021436227224008574,0.01929260450160772,0.0,0.011789924973204717,0.03965702036441586,0.00964630225080386,0.0,0.05894962486602358,0.0,0.05466237942122187,0.0,0.0,0.03965702036441586,0.021436227224008574,0.02572347266881029,0.03644158628081458,0.020364415862808145,0.0010718113612004287,0.015005359056806002,0.03429796355841372,0.0,0.0,0.0,0.020364415862808145,0.007502679528403001,0.020364415862808145,0.00964630225080386,0.01929260450160772,0.05680600214362272,0.004287245444801715,0.003215434083601286,0.020364415862808145,0.0,0.00857449088960343,0.0010718113612004287,0.0,0.003215434083601286,0.0,0.00857449088960343,0.011789924973204717,0.021436227224008574,0.0010718113612004287,0.020364415862808145,0.0,0.0053590568060021436,0.031082529474812434,0.0053590568060021436,0.003215434083601286,0.02679528403001072,0.05359056806002144,0.05894962486602358,0.012861736334405145,0.01929260450160772,0.0010718113612004287
F3,0.0,0.03296703296703297,0.01098901098901099,0.0,0.04395604395604396,0.04395604395604396,0.0,0.04395604395604396,0.04395604395604396,0.0,0.0,0.04395604395604396,0.0,0.0,0.04395604395604396,0.0,0.0,0.0,0.04395604395604396,0.0,0.0,0.0,0.0,0.0,0.0,0.04395604395604396,0.0,0.0,0.04395604395604396,0.04395604395604396,0.0,0.0,0.0,0.0,0.04395604395604396,0.0,0.0,0.04395604395604396,0.04395604395604396,0.0,0.0,0.04395604395604396,0.04395604395604396,0.0,0.03296703296703297,0.0,0.0,0.04395604395604396,0.0,0.04395604395604396,0.0,0.0,0.04395604395604396,0.0,0.04395604395604396,0.04395604395604396,0.0,0.0,0.0,0.0,0.0,0.04395604395604396
F7,0.024324324324324326,0.005405405405405406,0.062162162162162166,0.04864864864864865,0.04054054054054054,0.005405405405405406,0.021621621621621623,0.021621621621621623,0.013513513513513514,0.0,0.0,0.005405405405405406,0.043243243243243246,0.016216216216216217,0.021621621621621623,0.02972972972972973,0.0,0.03783783783783784,0.005405405405405406,0.0,0.03513513513513514,0.0,0.0,0.021621621621621623,0.04054054054054054,0.005405405405405406,0.0,0.024324324324324326,0.005405405405405406,0.008108108108108109,0.0,0.04594594594594595,0.0,0.03513513513513514,0.005405405405405406,0.0,0.021621621621621623,0.010810810810810811,0.005405405405405406,0.0,0.0,0.005405405405405406,0.021621621621621623,0.0,0.002702702702702703,0.0,0.013513513513513514,0.005405405405405406,0.043243243243243246,0.008108108108108109,0.051351351351351354,0.0,0.005405405405405406,0.024324324324324326,0.005405405405405406,0.013513513513513514,0.0,0.02702702702702703,0.02972972972972973,0.021621621621621623,0.032432432432432434,0.021621621621621623
FT9,0.036585365853658534,0.0,0.04065040650406504,0.054878048780487805,0.018292682926829267,0.0,0.034552845528455285,0.0040650406504065045,0.0,0.008130081300813009,0.0,0.0,0.0508130081300813,0.018292682926829267,0.0040650406504065045,0.04065040650406504,0.0,0.046747967479674794,0.0,0.0,0.044715447154471545,0.0040650406504065045,0.012195121951219513,0.034552845528455285,0.04878048780487805,0.0,0.0,0.036585365853658534,0.0,0.0,0.0,0.052845528455284556,0.0,0.044715447154471545,0.0,0.0,0.034552845528455285,0.0,0.0,0.0020325203252032522,0.0,0.0,0.0040650406504065045,0.0,0.0,0.0,0.016260162601626018,0.0,0.0508130081300813,0.0,0.056910569105691054,0.0,0.0,0.036585365853658534,0.0,0.0,0.014227642276422764,0.03861788617886179,0.04065040650406504,0.024390243902439025,0.04065040650406504,0.0040650406504065045
FC5,0.0,0.0066518847006651885,0.026607538802660754,0.015521064301552107,0.06651884700665188,0.03325942350332594,0.0,0.057649667405764965,0.050997782705099776,0.0,0.0,0.017738359201773836,0.011086474501108648,0.0,0.057649667405764965,0.0,0.0,0.0066518847006651885,0.031042128603104215,0.0,0.004434589800443459,0.0022172949002217295,0.0,0.0,0.008869179600886918,0.017738359201773836,0.0,0.0,0.017738359201773836,0.04656319290465632,0.0,0.013303769401330377,0.0,0.004434589800443459,0.017738359201773836,0.0,0.0,0.04878048780487805,0.037694013303769404,0.0,0.0,0.04212860310421286,0.057649667405764965,0.0,0.015521064301552107,0.0,0.0,0.026607538802660754,0.011086474501108648,0.04656319290465632,0.017738359201773836,0.0,0.028824833702882482,0.0,0.04212860310421286,0.050997782705099776,0.0,0.0,0.0,0.0,0.0022172949002217295,0.057649667405764965
FC1,0.011325028312570781,0.0033975084937712344,0.0011325028312570782,0.0,0.013590033975084938,0.052095130237825596,0.01245753114382786,0.026047565118912798,0.04190260475651189,0.0056625141562853904,0.0,0.030577576443941108,0.0,0.0,0.028312570781426953,0.010192525481313703,0.0,0.0056625141562853904,0.028312570781426953,0.0,0.0,0.02491506228765572,0.014722536806342015,0.009060022650056626,0.0,0.01812004530011325,0.01812004530011325,0.0056625141562853904,0.009060022650056626,0.0362400906002265,0.0,0.0,0.010192525481313703,0.0,0.03737259343148358,0.01698754246885617,0.013590033975084938,0.0464326160815402,0.039637599093997736,0.013590033975084938,0.0,0.053227633069082674,0.04303510758776897,0.0,0.01925254813137033,0.0,0.0,0.052095130237825596,0.0,0.03737259343148358,0.0,0.0,0.04077010192525481,0.0022650056625141564,0.04756511891279728,0.045300113250283124,0.011325028312570781,0.009060022650056626,0.010192525481313703,0.0,0.0,0.044167610419026046
C3,0.05723204994797086,0.0,0.01040582726326743,0.019771071800208116,0.0,0.009365244536940686,0.05827263267429761,0.0,0.003121748178980229,0.018730489073881373,0.0,0.012486992715920915,0.037460978147762745,0.009365244536940686,0.0,0.05931321540062435,0.0,0.054110301768990635,0.001040582726326743,0.0,0.037460978147762745,0.021852237252861603,0.026014568158168574,0.03537981269510926,0.018730489073881373,0.002081165452653486,0.015608740894901144,0.03329864724245578,0.0,0.001040582726326743,0.0,0.018730489073881373,0.008324661810613945,0.018730489073881373,0.01040582726326743,0.019771071800208116,0.05931321540062435,0.005202913631633715,0.004162330905306972,0.02081165452653486,0.0,0.009365244536940686,0.002081165452653486,0.0,0.004162330905306972,0.0,0.008324661810613945,0.012486992715920915,0.019771071800208116,0.002081165452653486,0.018730489073881373,0.0,0.006243496357960458,0.030176899063475548,0.006243496357960458,0.004162330905306972,0.027055150884495317,0.05098855359001041,0.05827263267429761,0.012486992715920915,0.01768990634755463,0.002081165452653486
T7,0.0,0.005042016806722689,0.008403361344537815,0.0,0.03865546218487395,0.043697478991596636,0.0,0.05714285714285714,0.05714285714285714,0.0,0.0,0.020168067226890758,0.0,0.0,0.06050420168067227,0.0,0.0,0.0,0.03697478991596639,0.0,0.0,0.008403361344537815,0.0016806722689075631,0.0,0.0,0.020168067226890758,0.0067226890756302525,0.0,0.013445378151260505,0.05378151260504202,0.0,0.0,0.0,0.0,0.02857142857142857,0.005042016806722689,0.0,0.05546218487394958,0.047058823529411764,0.0,0.0,0.05042016806722689,0.06050420168067227,0.0,0.018487394957983194,0.0,0.0,0.03865546218487395,0.0,0.05378151260504202,0.0016806722689075631,0.0,0.040336134453781515,0.0,0.05042016806722689,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.06050420168067227
TP9,0.0048367593712212815,0.0036275695284159614,0.0024183796856106408,0.0,0.02418379685610641,0.04836759371221282,0.006045949214026602,0.037484885126964934,0.05441354292623942,0.0,0.0,0.02539298669891173,0.0,0.0,0.03990326481257558,0.0036275695284159614,0.0,0.0,0.030229746070133012,0.0,0.0,0.015719467956469165,0.008464328899637243,0.0024183796856106408,0.0,0.019347037484885126,0.012091898428053204,0.0,0.009673518742442563,0.0471584038694075,0.0,0.0,0.006045949214026602,0.0,0.032648125755743655,0.010882708585247884,0.007255139056831923,0.056831922611850064,0.045949214026602174,0.007255139056831923,0.0,0.053204353083434096,0.05441354292623942,0.0,0.020556227327690448,0.0,0.0,0.044740024183796856,0.0,0.04836759371221282,0.0,0.0,0.041112454655380895,0.0,0.053204353083434096,0.056831922611850064,0.0048367593712212815,0.0024183796856106408,0.0036275695284159614,0.0,0.0,0.05441354292623942
CP5,0.04904632152588556,0.0,0.0,0.01634877384196185,0.0,0.008174386920980926,0.04904632152588556,0.0,0.0,0.04632152588555858,0.0,0.01634877384196185,0.0326975476839237,0.0,0.0,0.04904632152588556,0.0,0.04904632152588556,0.0,0.0,0.035422343324250684,0.04087193460490463,0.04904632152588556,0.04904632152588556,0.013623978201634877,0.0,0.02452316076294278,0.04904632152588556,0.0,0.0,0.0,0.013623978201634877,0.005449591280653951,0.013623978201634877,0.010899182561307902,0.035422343324250684,0.04904632152588556,0.0,0.0,0.03814713896457766,0.0,0.008174386920980926,0.0,0.0,0.0,0.0,0.0,0.01634877384196185,0.01634877384196185,0.0,0.013623978201634877,0.0,0.0,0.043596730245231606,0.0,0.0,0.04904632152588556,0.04904632152588556,0.04904632152588556,0.0,0.010899182561307902,0.0
