,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF4,F2,FCz
Fp1,0.2714987714987715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07248157248157248,0.0,0.0,0.0,0.0,0.0,0.0,0.13022113022113022,0.14373464373464373,0.12407862407862408,0.0,0.10810810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14987714987714987,0.0,0.0,0.0
Fz,0.0,0.36551724137931035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15862068965517243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15862068965517243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15862068965517243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15862068965517243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.0,0.0,0.14800678541136555,0.04919423240033927,0.0,0.05640373197625106,0.0,0.06743002544529263,0.0,0.026717557251908396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00720949957591179,0.07251908396946564,0.0,0.0,0.0,0.053011026293469043,0.0,0.07251908396946564,0.04664970313825276,0.07251908396946564,0.0,0.0,0.0,0.015691263782866838,0.0,0.033927056827820185,0.07251908396946564,0.005937234944868533,0.0,0.07251908396946564,0.0,0.0,0.031382527565733676,0.0,0.0,0.0,0.0,0.0,0.0,0.041560644614079725,0.0,0.0,0.0,0.0,0.0,0.0542832909245123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.10332434860736747,0.10332434860736747,0.0,0.10332434860736747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10332434860736747,0.0,0.0,0.0,0.06199460916442048,0.0,0.10332434860736747,0.09883198562443846,0.10332434860736747,0.0,0.0,0.0,0.0,0.0,0.0,0.10332434860736747,0.012578616352201259,0.0,0.10332434860736747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC1,0.0,0.0,0.0,0.0476878612716763,0.04190751445086705,0.0,0.14559248554913296,0.0,0.0,0.08273121387283237,0.0,0.0,0.0,0.0,0.03395953757225433,0.0,0.053829479768786125,0.0,0.0,0.0,0.0476878612716763,0.06611271676300579,0.0,0.0,0.03106936416184971,0.0,0.0476878612716763,0.039739884393063585,0.0476878612716763,0.0,0.0,0.0,0.0,0.0,0.0,0.0476878612716763,0.0050578034682080926,0.0,0.0476878612716763,0.031791907514450865,0.0,0.020592485549132948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052745664739884394,0.0,0.0,0.0,0.06900289017341041,0.0,0.0,0.0,0.0,0.0,0.039739884393063585
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.17908787541713014,0.0,0.0,0.0,0.0,0.19911012235817574,0.0,0.09232480533926585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020022246941045607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06340378197997776,0.0,0.11123470522803114,0.0,0.0,0.0,0.0,0.0,0.0,0.06117908787541713,0.0,0.0,0.0,0.0,0.0,0.0,0.13125695216907676,0.0,0.0,0.0,0.0,0.0,0.14238042269187987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.17067669172932332,0.0,0.0,0.2037593984962406,0.0,0.0,0.0,0.0,0.07067669172932331,0.0,0.11203007518796992,0.0,0.0,0.0,0.0,0.1631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03308270676691729,0.0,0.009774436090225564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07669172932330827,0.0,0.0,0.0,0.11052631578947368,0.0,0.0,0.0,0.0,0.0,0.04962406015037594
