,TP9,TP10,FT10,F8,Fp2,AF7,AFz,F2
TP9,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0
TP10,0.0,0.3274336283185841,0.336283185840708,0.0,0.0,0.0,0.0,0.336283185840708
FT10,0.0,0.2773722627737226,0.36496350364963503,0.0,0.0,0.0,0.0,0.35766423357664234
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0
F2,0.0,0.2835820895522388,0.3582089552238806,0.0,0.0,0.0,0.0,0.3582089552238806
