,FC5,TP9,O1,C4,FT10,Fp2,AFz,PO3
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.6179775280898876,0.38202247191011235,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.5037037037037037,0.4962962962962963,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
