,FC5,TP9,O1,C4,FT10,Fp2,AFz,PO3
FC5,0.6530612244897959,0.0,0.3469387755102041,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.2727272727272727,0.0,0.36363636363636365,0.36363636363636365,0.0,0.0,0.0
O1,0.5074626865671642,0.0,0.4925373134328358,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.04225352112676056,0.0,0.8450704225352113,0.11267605633802817,0.0,0.0,0.0
FT10,0.0,0.15,0.0,0.45,0.4,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
