,C3,O1,C4,Fp2,FT7,P1,C2,AF8
C3,0.265625,0.271875,0.0,0.190625,0.0,0.0,0.271875,0.0
O1,0.24786324786324787,0.28774928774928776,0.0,0.1737891737891738,0.0,0.0,0.2905982905982906,0.0
C4,0.0,0.0,0.40372670807453415,0.0,0.11180124223602485,0.4161490683229814,0.0,0.06832298136645963
Fp2,0.25102880658436216,0.25102880658436216,0.0,0.24691358024691357,0.0,0.0,0.25102880658436216,0.0
FT7,0.0,0.0,0.31666666666666665,0.0,0.2833333333333333,0.31666666666666665,0.0,0.08333333333333333
P1,0.0,0.0,0.308411214953271,0.0,0.08411214953271028,0.5560747663551402,0.0,0.0514018691588785
C2,0.23369565217391305,0.2717391304347826,0.0,0.16576086956521738,0.0,0.0,0.328804347826087,0.0
AF8,0.0,0.0,0.125,0.0,0.045454545454545456,0.13636363636363635,0.0,0.6931818181818182
