,FC5,C3,TP9,O2,T8,Fp2,C2,AF8
FC5,0.91875,0.0,0.0,0.0,0.08125,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.4166666666666667,0.0,0.0,0.21614583333333334,0.0,0.3671875
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0
Fp2,0.0,0.0,0.3360323886639676,0.0,0.0,0.32793522267206476,0.0,0.3360323886639676
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.3875338753387534,0.0,0.0,0.22493224932249323,0.0,0.3875338753387534
