,FC5,TP9,O1,C4,FT10,Fp2,AFz,PO3
FC5,0.6794871794871795,0.32051282051282054,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.5102040816326531,0.4897959183673469,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.04,0.96,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
