,FC5,TP9,O1,C4,FT10,Fp2,AFz,PO3
FC5,0.4897959183673469,0.0,0.0,0.0,0.0,0.5102040816326531,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.19083969465648856,0.0,0.0,0.0,0.0,0.8091603053435115,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
