,FC5,TP9,O1,C4,FT10,Fp2,AFz,PO3
FC5,0.42232597623089985,0.011035653650254669,0.26782682512733447,0.0,0.02801358234295416,0.06960950764006792,0.20118845500848898,0.0
TP9,0.014263074484944533,0.3380876914949815,0.0010565240359218173,0.2208135235076598,0.13787638668779714,0.09561542525092445,0.0,0.19228737453777073
O1,0.3127797115862755,0.0004972650422675286,0.3943311785181502,0.0,0.02734957732471407,0.0626553953257086,0.20238687220288415,0.0
C4,0.0,0.21912769311613242,0.0,0.34314240672622176,0.10719915922228061,0.09038360483447189,0.0,0.24014713610089333
FT10,0.049143708116157855,0.19434102755026061,0.04169769173492182,0.154132539091586,0.31943410275502604,0.05584512285927029,0.0387192851824274,0.14668652271034996
Fp2,0.08136094674556213,0.08974358974358974,0.0621301775147929,0.08579881656804733,0.03796844181459566,0.4349112426035503,0.09812623274161736,0.10996055226824458
AFz,0.27887981330221706,0.0,0.24154025670945156,0.0,0.029171528588098017,0.11668611435239207,0.3337222870478413,0.0
PO3,0.0,0.18896408120770433,0.0,0.23789692868297763,0.09942738157209786,0.11556480999479438,0.0,0.3581467985424258
