,FC5,TP9,O1,C4,FT10,Fp2,AFz,PO3
FC5,0.835820895522388,0.0,0.0,0.0,0.16417910447761194,0.0,0.0,0.0
TP9,0.0,0.26804123711340205,0.0,0.26804123711340205,0.0,0.27319587628865977,0.0,0.19072164948453607
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.25773195876288657,0.0,0.27319587628865977,0.0,0.27835051546391754,0.0,0.19072164948453607
FT10,0.4166666666666667,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0
Fp2,0.0,0.22083333333333333,0.0,0.225,0.0,0.4,0.0,0.15416666666666667
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.25170068027210885,0.0,0.25170068027210885,0.0,0.25170068027210885,0.0,0.24489795918367346
