,TP9,TP10,FT10,F8,Fp2,AF7,AFz,F2
TP9,0.21902017291066284,0.138328530259366,0.1988472622478386,0.2219020172910663,0.0,0.0,0.0,0.2219020172910663
TP10,0.200836820083682,0.19665271966527198,0.200836820083682,0.200836820083682,0.0,0.0,0.0,0.200836820083682
FT10,0.21362229102167182,0.14860681114551083,0.21052631578947367,0.21362229102167182,0.0,0.0,0.0,0.21362229102167182
F8,0.20708446866485014,0.1307901907356948,0.1880108991825613,0.23433242506811988,0.0,0.0,0.0,0.23978201634877383
Fp2,0.0,0.0,0.0,0.0,0.58,0.11,0.31,0.0
AF7,0.0,0.0,0.0,0.0,0.34285714285714286,0.3142857142857143,0.34285714285714286,0.0
AFz,0.0,0.0,0.0,0.0,0.4166666666666667,0.1527777777777778,0.4305555555555556,0.0
F2,0.2,0.12467532467532468,0.17922077922077922,0.22857142857142856,0.0,0.0,0.0,0.2675324675324675
