,FC5,C3,TP9,O2,T8,Fp2,C2,AF8
FC5,0.48484848484848486,0.0,0.0,0.0,0.0,0.0,0.5151515151515151,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.6631016042780749,0.0,0.33689839572192515,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.48148148148148145,0.0,0.5185185185185185,0.0,0.0
C2,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
