,TP9,TP10,FT10,F8,Fp2,AF7,AFz,F2
TP9,0.25177304964539005,0.2553191489361702,0.0,0.2553191489361702,0.0,0.0,0.0,0.2375886524822695
TP10,0.1791044776119403,0.32338308457711445,0.0,0.2885572139303483,0.0,0.0,0.0,0.208955223880597
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.18798955613577023,0.30809399477806787,0.0,0.3185378590078329,0.0,0.0,0.0,0.185378590078329
Fp2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.2159468438538206,0.26578073089701,0.0,0.2292358803986711,0.0,0.0,0.0,0.28903654485049834
