,FC5,TP9,O1,C4,FT10,Fp2,AFz,PO3
FC5,0.4716981132075472,0.0,0.3710691823899371,0.0,0.0,0.0,0.15723270440251572,0.0
TP9,0.0,0.9538461538461539,0.0,0.015384615384615385,0.0,0.0,0.0,0.03076923076923077
O1,0.4154929577464789,0.0,0.4084507042253521,0.0,0.0,0.0,0.176056338028169,0.0
C4,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.4
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.33783783783783783,0.0,0.33783783783783783,0.0,0.0,0.0,0.32432432432432434,0.0
PO3,0.0,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333
