,FC5,TP9,O1,C4,FT10,Fp2,AFz,PO3
FC5,0.5083333333333333,0.0,0.49166666666666664,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.3,0.0,0.35,0.0,0.0,0.0,0.35
O1,0.5042735042735043,0.0,0.49572649572649574,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.05825242718446602,0.0,0.49514563106796117,0.0,0.0,0.0,0.44660194174757284
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.057692307692307696,0.0,0.47115384615384615,0.0,0.0,0.0,0.47115384615384615
