,C3,O1,C4,Fp2,FT7,P1,C2,AF8
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.32867132867132864,0.3356643356643357,0.0,0.0,0.3356643356643357,0.0,0.0
C4,0.0,0.2711864406779661,0.3728813559322034,0.0,0.0,0.3559322033898305,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.2711864406779661,0.3672316384180791,0.0,0.0,0.3615819209039548,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
