,FC5,C3,TP9,O2,T8,Fp2,C2,AF8
FC5,0.2857142857142857,0.3333333333333333,0.0,0.14285714285714285,0.0,0.0,0.0,0.23809523809523808
C3,0.2222222222222222,0.48148148148148145,0.0,0.1111111111111111,0.0,0.0,0.0,0.18518518518518517
TP9,0.0,0.0,0.4927536231884058,0.0,0.0,0.5072463768115942,0.0,0.0
O2,0.26666666666666666,0.26666666666666666,0.0,0.2,0.0,0.0,0.0,0.26666666666666666
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.3804347826086957,0.0,0.0,0.6195652173913043,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.15384615384615385,0.15384615384615385,0.0,0.07692307692307693,0.0,0.0,0.0,0.6153846153846154
