,C3,O1,C4,Fp2,FT7,P1,C2,AF8
C3,0.5909090909090909,0.4090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.5056179775280899,0.4943820224719101,0.0,0.0,0.0,0.0,0.0,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.6615384615384615,0.3384615384615385,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.5057471264367817,0.4942528735632184,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
