,Fp1,T7,P7,Fp2,FT7,TP7,P5,PO7
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.4931506849315068,0.0,0.0,0.0,0.0,0.5068493150684932
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PO7,0.0,0.0,0.38144329896907214,0.0,0.0,0.0,0.0,0.6185567010309279
