,T7,TP9,P7,Cz,Fp2,TP7,P5,PO7
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.4953271028037383,0.0,0.0,0.0,0.5046728971962616
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PO7,0.0,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.5384615384615384
