,T7,TP9,P7,Cz,Fp2,TP7,P5,PO7
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.34959349593495936,0.0,0.0,0.0,0.3089430894308943,0.0,0.34146341463414637
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.336283185840708,0.0,0.0,0.0,0.3274336283185841,0.0,0.336283185840708
P5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PO7,0.0,0.33613445378151263,0.0,0.0,0.0,0.3025210084033613,0.0,0.36134453781512604
