,Fp1,T7,P7,Fp2,FT7,TP7,P5,PO7
Fp1,0.4857142857142857,0.009523809523809525,0.0,0.5047619047619047,0.0,0.0,0.0,0.0
T7,0.4,0.2,0.0,0.4,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.3586206896551724,0.006896551724137931,0.0,0.6344827586206897,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.3269230769230769,0.33653846153846156,0.33653846153846156,0.0
TP7,0.0,0.0,0.0,0.0,0.2777777777777778,0.38095238095238093,0.3412698412698413,0.0
P5,0.0,0.0,0.0,0.0,0.2916666666666667,0.35833333333333334,0.35,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
