,T7,TP9,P7,Cz,Fp2,TP7,P5,PO7
T7,0.2857142857142857,0.0,0.35714285714285715,0.35714285714285715,0.0,0.0,0.0,0.0
TP9,0.0,0.4954954954954955,0.0,0.0,0.0,0.5045045045045045,0.0,0.0
P7,0.25,0.0,0.375,0.375,0.0,0.0,0.0,0.0
Cz,0.25,0.0,0.375,0.375,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.49557522123893805,0.0,0.0,0.0,0.504424778761062,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
