,Fp1,FT9,T7,Cz,Fp2,PO7,AF8,AF4
Fp1,0.550561797752809,0.0,0.0,0.0,0.449438202247191,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.36363636363636365,0.0,0.0,0.26666666666666666,0.0,0.3696969696969697
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.50625,0.0,0.0,0.0,0.49375,0.0,0.0,0.0
PO7,0.0,0.0,0.33587786259541985,0.0,0.0,0.3282442748091603,0.0,0.33587786259541985
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.2747747747747748,0.0,0.0,0.1981981981981982,0.0,0.527027027027027
