,T7,TP9,P7,Cz,Fp2,TP7,P5,PO7
T7,0.3383838383838384,0.0,0.23148148148148148,0.25673400673400676,0.0,0.0,0.0,0.1734006734006734
TP9,0.0,0.4678111587982833,0.0,0.0,0.0,0.3791130185979971,0.09298998569384835,0.060085836909871244
P7,0.25609756097560976,0.0,0.34709193245778613,0.24953095684803,0.0,0.0,0.0,0.1472795497185741
Cz,0.21929824561403508,0.0,0.19444444444444445,0.35014619883040937,0.039473684210526314,0.0,0.0,0.1966374269005848
Fp2,0.0,0.0,0.0,0.2109375,0.5390625,0.0,0.0,0.25
TP7,0.0,0.3765867418899859,0.0,0.0,0.0,0.4767277856135402,0.0930888575458392,0.0535966149506347
P5,0.0,0.2043343653250774,0.0,0.0,0.0,0.21052631578947367,0.5851393188854489,0.0
PO7,0.16545601291364004,0.03228410008071025,0.12510088781275222,0.21630347054075869,0.0516545601291364,0.029055690072639227,0.0,0.3801452784503632
