,Fp1,FT9,T7,Cz,Fp2,PO7,AF8,AF4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.512396694214876,0.0,0.0,0.0,0.48760330578512395,0.0,0.0
T7,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.5042735042735043,0.0,0.0,0.0,0.49572649572649574,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
