,Fp1,FT9,T7,Cz,Fp2,PO7,AF8,AF4
Fp1,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.0,0.5086206896551724,0.49137931034482757,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.5043478260869565,0.4956521739130435,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
