,Fp1,T7,P7,Fp2,FT7,TP7,P5,PO7
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.33879781420765026,0.3442622950819672,0.0,0.0,0.0,0.0,0.31693989071038253
P7,0.0,0.33157894736842103,0.35789473684210527,0.0,0.0,0.0,0.0,0.3105263157894737
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.32142857142857145,0.32142857142857145,0.35714285714285715,0.0
TP7,0.0,0.0,0.0,0.0,0.32142857142857145,0.32142857142857145,0.35714285714285715,0.0
P5,0.0,0.0,0.0,0.0,0.0989010989010989,0.0989010989010989,0.8021978021978022,0.0
PO7,0.0,0.3236994219653179,0.34104046242774566,0.0,0.0,0.0,0.0,0.3352601156069364
