,Fp1,T7,P7,Fp2,FT7,TP7,P5,PO7
Fp1,0.5652173913043478,0.01358695652173913,0.0,0.33152173913043476,0.08967391304347826,0.0,0.0,0.0
T7,0.00798175598631699,0.4572405929304447,0.33751425313568983,0.002280501710376283,0.0,0.0,0.0,0.1949828962371722
P7,0.0,0.3249727371864776,0.44383860414394766,0.0,0.0,0.0,0.0,0.2311886586695747
Fp2,0.37272727272727274,0.0030303030303030303,0.0,0.49696969696969695,0.11212121212121212,0.012121212121212121,0.0030303030303030303,0.0
FT7,0.047895500725689405,0.0,0.0,0.05224963715529753,0.45863570391872277,0.3584905660377358,0.08272859216255443,0.0
TP7,0.0,0.0,0.0,0.004559270516717325,0.3768996960486322,0.5273556231003039,0.0911854103343465,0.0
P5,0.0,0.0,0.0,0.0,0.1527777777777778,0.16111111111111112,0.6861111111111111,0.0
PO7,0.0,0.20660146699266504,0.2591687041564792,0.0,0.0,0.0,0.0,0.5342298288508558
