,Fp1,T7,P7,Fp2,FT7,TP7,P5,PO7
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.4945054945054945,0.5054945054945055,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.4946236559139785,0.5053763440860215,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.9117647058823529,0.08823529411764706,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
