,T7,TP9,P7,Cz,Fp2,TP7,P5,PO7
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.48717948717948717,0.5128205128205128,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.2777777777777778,0.7222222222222222,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
