,Fp1,T7,P7,Fp2,FT7,TP7,P5,PO7
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.4956521739130435,0.0,0.0,0.0,0.0,0.0,0.5043478260869565
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.34782608695652173,0.2608695652173913,0.391304347826087,0.0
TP7,0.0,0.0,0.0,0.0,0.35,0.3,0.35,0.0
P5,0.0,0.0,0.0,0.0,0.09195402298850575,0.06896551724137931,0.8390804597701149,0.0
PO7,0.0,0.3372093023255814,0.0,0.0,0.0,0.0,0.0,0.6627906976744186
