,T7,TP9,P7,Cz,Fp2,TP7,P5,PO7
T7,0.3287671232876712,0.0,0.3356164383561644,0.3356164383561644,0.0,0.0,0.0,0.0
TP9,0.0,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,0.0,0.0
P7,0.29518072289156627,0.0,0.3493975903614458,0.35542168674698793,0.0,0.0,0.0,0.0
Cz,0.28488372093023256,0.0,0.3430232558139535,0.37209302325581395,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
