,Fp1,TP9,FT10,PO3,POz,CPz,TP8,AF8
Fp1,0.6316526610644257,0.0,0.0,0.0,0.0,0.12885154061624648,0.0,0.23949579831932774
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.4630541871921182,0.0,0.0,0.0,0.0,0.5369458128078818,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.501466275659824,0.0,0.0,0.0,0.0,0.0,0.0,0.49853372434017595
