,TP9,O1,AF7,PO7,PO3,POz,FT8,AF8
TP9,0.6107784431137725,0.016766467065868262,0.0,0.0,0.0,0.0,0.0,0.3724550898203593
O1,0.015727391874180863,0.39580602883355176,0.0,0.3617300131061599,0.0,0.0,0.0,0.22673656618610746
AF7,0.0,0.0,0.8539651837524178,0.0,0.14603481624758222,0.0,0.0,0.0
PO7,0.0,0.35978835978835977,0.0,0.4166666666666667,0.0,0.0,0.0,0.22354497354497355
PO3,0.0,0.0,0.23613312202852615,0.0,0.7638668779714739,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.2528641571194763,0.1432078559738134,0.0,0.13993453355155483,0.0,0.0,0.0,0.46399345335515546
