,Fp1,TP9,CP5,Oz,C5,POz,CPz,AF8
Fp1,0.532520325203252,0.0,0.0,0.0,0.0,0.0,0.0,0.46747967479674796
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.39661016949152544,0.0,0.0,0.0,0.0,0.0,0.0,0.6033898305084746
