,Fp1,FT9,O1,AF7,PO3,POz,CPz,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5010822510822511,0.0,0.4989177489177489,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.43248347497639283,0.0,0.5675165250236072,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.5193548387096775,0.4806451612903226
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.279467680608365,0.720532319391635
