,Fp1,FT9,O1,AF7,PO3,POz,CPz,AF8
Fp1,0.555043758636573,0.0,0.0,0.1239060340856748,0.0,0.041916167664670656,0.026715799170888992,0.2524182404421925
FT9,0.0,0.5857664233576643,0.0,0.28041362530413627,0.0,0.13381995133819952,0.0,0.0
O1,0.0,0.0,0.8246816846229187,0.0,0.0,0.17531831537708129,0.0,0.0
AF7,0.13022113022113022,0.22506142506142507,0.0,0.5547911547911548,0.0,0.050614250614250615,0.0,0.03931203931203931
PO3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
POz,0.06070713809206137,0.1467645096731154,0.11941294196130754,0.0713809206137425,0.0,0.6017344896597732,0.0,0.0
CPz,0.045627376425855515,0.0,0.0,0.0,0.0,0.0,0.7992395437262357,0.15513307984790875
AF8,0.23978919631093545,0.0,0.0,0.03513394817742644,0.0,0.0,0.0878348704435661,0.6372419850680721
