,Fp1,TP9,CP5,Oz,C5,POz,CPz,AF8
Fp1,0.5148936170212766,0.0,0.0,0.004680851063829788,0.003404255319148936,0.01829787234042553,0.0,0.45872340425531916
TP9,0.0,0.5158102766798419,0.0,0.16534914361001318,0.11198945981554677,0.0,0.20685111989459815,0.0
CP5,0.0,0.0,0.7667820069204152,0.0,0.0,0.23321799307958477,0.0,0.0
Oz,0.007303370786516854,0.14325842696629212,0.0,0.645505617977528,0.0853932584269663,0.0,0.11853932584269664,0.0
C5,0.005875440658049354,0.10223266745005875,0.0,0.09165687426556991,0.6621621621621622,0.0,0.1345475910693302,0.0035252643948296123
POz,0.032081377151799685,0.0,0.2668231611893584,0.0,0.0,0.6737089201877934,0.0,0.027386541471048513
CPz,0.0,0.14479215319943953,0.0,0.09761793554413825,0.10415693601120972,0.0,0.6534329752452125,0.0
AF8,0.4612087441063009,0.0,0.0,0.0,0.0017145306472353193,0.015859408486926702,0.0,0.5212173167595371
