,TP9,O1,AF7,PO7,PO3,POz,FT8,AF8
TP9,0.45702005730659023,0.0,0.0,0.0,0.37679083094555876,0.0,0.0,0.166189111747851
O1,0.0,0.46377318865943296,0.06895344767238362,0.45502275113755686,0.0,0.012250612530626532,0.0,0.0
AF7,0.0,0.199207135777998,0.4965312190287413,0.24578790882061446,0.019821605550049554,0.03865213082259663,0.0,0.0
PO7,0.0,0.43806952413094835,0.08234897063786703,0.466419169760378,0.0,0.013162335470806615,0.0,0.0
PO3,0.15239220318960425,0.0,0.01299468399291199,0.0,0.7755463673951565,0.0,0.0,0.05906674542232723
POz,0.0,0.24183006535947713,0.2549019607843137,0.2549019607843137,0.0,0.24836601307189543,0.0,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.29797979797979796,0.0,0.0,0.0,0.25757575757575757,0.0,0.0,0.4444444444444444
