,Fp1,TP9,FT10,PO3,POz,CPz,TP8,AF8
Fp1,0.5476190476190477,0.0,0.0,0.0,0.0,0.0,0.10340136054421768,0.3489795918367347
TP9,0.0,0.5932203389830508,0.20823244552058112,0.0,0.0,0.19854721549636803,0.0,0.0
FT10,0.0,0.1615798922800718,0.6894075403949731,0.0,0.0,0.1490125673249551,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.27184466019417475,0.2686084142394822,0.0,0.0,0.459546925566343,0.0,0.0
TP8,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0
AF8,0.5009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.4990234375
