,Fp1,FT9,O1,AF7,PO3,POz,CPz,AF8
Fp1,0.5339702760084926,0.0,0.0,0.08492569002123142,0.0,0.0,0.0,0.38110403397027603
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.33472803347280333,0.0,0.0,0.3305439330543933,0.0,0.0,0.0,0.33472803347280333
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.4343065693430657,0.0,0.0,0.09732360097323602,0.0,0.0,0.0,0.4683698296836983
