,Fp1,TP9,FT10,PO3,POz,CPz,TP8,AF8
Fp1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.45294117647058824,0.0,0.0,0.10441176470588236,0.0,0.4426470588235294
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.22044728434504793,0.0,0.0,0.4952076677316294,0.0,0.28434504792332266
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.3863049095607235,0.0,0.0,0.11757105943152454,0.0,0.49612403100775193
