,Fp1,TP9,CP5,Oz,C5,POz,CPz,AF8
Fp1,0.49122807017543857,0.0,0.0,0.0,0.023391812865497075,0.0,0.0,0.4853801169590643
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.15873015873015872,0.0,0.0,0.0,0.746031746031746,0.0,0.0,0.09523809523809523
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.4019607843137255,0.0,0.0,0.0,0.00980392156862745,0.0,0.0,0.5882352941176471
