,TP9,O1,AF7,PO7,PO3,POz,FT8,AF8
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.498546511627907,0.0,0.0,0.0,0.501453488372093,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT8,0.0,0.0,0.2838283828382838,0.0,0.0,0.0,0.7153465346534653,0.0008250825082508251
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.990909090909091
