,Fp1,TP9,CP5,Oz,C5,POz,CPz,AF8
Fp1,0.49871244635193135,0.0,0.0,0.0,0.0,0.03690987124463519,0.0,0.46437768240343347
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.18385650224215247,0.0,0.0,0.0,0.0,0.6591928251121076,0.0,0.15695067264573992
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.4843330349149508,0.0,0.0,0.0,0.0,0.03312444046553268,0.0,0.4825425246195166
