,TP9,O1,AF7,PO7,PO3,POz,FT8,AF8
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.5623409669211196,0.0,0.0,0.04834605597964377,0.3893129770992366,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.16030534351145037,0.0,0.0,0.8396946564885496,0.0,0.0
FT8,0.0,0.0,0.2767527675276753,0.0,0.0,0.0,0.7232472324723247,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
