,entorhinal-lh,frontalpole-lh,frontalpole-rh,inferiortemporal-lh,parahippocampal-rh,parsorbitalis-rh,parstriangularis-rh,temporalpole-lh
entorhinal-lh,0.6185567010309279,0.0,0.0,0.32989690721649484,0.0,0.0,0.0,0.05154639175257732
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.015873015873015872,0.7619047619047619,0.0,0.0,0.0,0.2222222222222222,0.0
inferiortemporal-lh,0.4077669902912621,0.0,0.0,0.46601941747572817,0.0,0.0,0.0,0.1262135922330097
parahippocampal-rh,0.0,0.0,0.0,0.0,0.8867924528301887,0.0,0.03773584905660377,0.07547169811320754
parsorbitalis-rh,0.0,0.0,0.013333333333333334,0.0,0.0,0.76,0.22666666666666666,0.0
parstriangularis-rh,0.0,0.0,0.22535211267605634,0.0,0.028169014084507043,0.19718309859154928,0.5492957746478874,0.0
temporalpole-lh,0.13402061855670103,0.0,0.0,0.24742268041237114,0.020618556701030927,0.0,0.0,0.5979381443298969
