,caudalmiddlefrontal-rh,parsopercularis-lh,postcentral-rh,precentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.26,0.01,0.13,0.2,0.07,0.22,0.05,0.06
parsopercularis-lh,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333
postcentral-rh,0.1891891891891892,0.013513513513513514,0.17567567567567569,0.1891891891891892,0.0945945945945946,0.1891891891891892,0.06756756756756757,0.08108108108108109
precentral-rh,0.22340425531914893,0.010638297872340425,0.13829787234042554,0.2127659574468085,0.07446808510638298,0.22340425531914893,0.05319148936170213,0.06382978723404255
superiorfrontal-lh,0.1568627450980392,0.0196078431372549,0.1568627450980392,0.1568627450980392,0.13725490196078433,0.1568627450980392,0.09803921568627451,0.11764705882352941
superiorfrontal-rh,0.23711340206185566,0.010309278350515464,0.13402061855670103,0.20618556701030927,0.07216494845360824,0.2268041237113402,0.05154639175257732,0.061855670103092786
superiorparietal-rh,0.14285714285714285,0.023809523809523808,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.11904761904761904,0.14285714285714285
superiortemporal-lh,0.14893617021276595,0.02127659574468085,0.14893617021276595,0.14893617021276595,0.14893617021276595,0.14893617021276595,0.10638297872340426,0.1276595744680851
