,caudalmiddlefrontal-rh,parsopercularis-lh,postcentral-rh,precentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.33116883116883117,0.006493506493506494,0.08441558441558442,0.16883116883116883,0.05844155844155844,0.2792207792207792,0.032467532467532464,0.03896103896103896
parsopercularis-lh,0.08333333333333333,0.20833333333333334,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.2916666666666667
postcentral-rh,0.17073170731707318,0.012195121951219513,0.21951219512195122,0.1951219512195122,0.08536585365853659,0.18292682926829268,0.06097560975609756,0.07317073170731707
precentral-rh,0.16470588235294117,0.0058823529411764705,0.09411764705882353,0.2529411764705882,0.13529411764705881,0.18823529411764706,0.12352941176470589,0.03529411764705882
superiorfrontal-lh,0.09302325581395349,0.007751937984496124,0.06201550387596899,0.18604651162790697,0.31007751937984496,0.08527131782945736,0.20155038759689922,0.05426356589147287
superiorfrontal-rh,0.2777777777777778,0.006172839506172839,0.09259259259259259,0.19135802469135801,0.06172839506172839,0.2839506172839506,0.04938271604938271,0.037037037037037035
superiorparietal-rh,0.05454545454545454,0.00909090909090909,0.05454545454545454,0.2,0.24545454545454545,0.08181818181818182,0.3,0.05454545454545454
superiortemporal-lh,0.0958904109589041,0.0684931506849315,0.0958904109589041,0.0958904109589041,0.136986301369863,0.0958904109589041,0.0684931506849315,0.3424657534246575
