,caudalmiddlefrontal-rh,parsopercularis-lh,postcentral-rh,precentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.2152777777777778,0.0,0.2013888888888889,0.0625,0.14583333333333334,0.2222222222222222,0.14583333333333334,0.006944444444444444
parsopercularis-lh,0.0,0.3333333333333333,0.0,0.2916666666666667,0.0,0.0,0.0,0.375
postcentral-rh,0.18421052631578946,0.0,0.24342105263157895,0.07236842105263158,0.13815789473684212,0.21052631578947367,0.14473684210526316,0.006578947368421052
precentral-lh,0.11494252873563218,0.09195402298850575,0.16091954022988506,0.20689655172413793,0.06896551724137931,0.14942528735632185,0.10344827586206896,0.10344827586206896
superiorfrontal-lh,0.18181818181818182,0.0,0.2066115702479339,0.05785123966942149,0.17355371900826447,0.19834710743801653,0.17355371900826447,0.008264462809917356
superiorfrontal-rh,0.19745222929936307,0.0,0.2229299363057325,0.07006369426751592,0.1337579617834395,0.22929936305732485,0.14012738853503184,0.006369426751592357
superiorparietal-rh,0.18110236220472442,0.0,0.2047244094488189,0.07874015748031496,0.15748031496062992,0.1968503937007874,0.1732283464566929,0.007874015748031496
superiortemporal-lh,0.06521739130434782,0.17391304347826086,0.06521739130434782,0.21739130434782608,0.043478260869565216,0.06521739130434782,0.06521739130434782,0.30434782608695654
