,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.15269461077844312,0.08682634730538923,0.08383233532934131,0.1377245508982036,0.1437125748502994,0.1467065868263473,0.11077844311377245,0.1377245508982036
inferiorparietal-rh,0.12831858407079647,0.12389380530973451,0.10619469026548672,0.12831858407079647,0.12831858407079647,0.12831858407079647,0.12831858407079647,0.12831858407079647
parsopercularis-lh,0.10699588477366255,0.09053497942386832,0.1728395061728395,0.1522633744855967,0.09465020576131687,0.12757201646090535,0.09876543209876543,0.15637860082304528
parstriangularis-rh,0.12571428571428572,0.08285714285714285,0.11142857142857143,0.15714285714285714,0.11714285714285715,0.14,0.10571428571428572,0.16
rostralmiddlefrontal-lh,0.1524390243902439,0.08841463414634146,0.07621951219512195,0.13109756097560976,0.1676829268292683,0.1402439024390244,0.11280487804878049,0.13109756097560976
rostralmiddlefrontal-rh,0.13662790697674418,0.08430232558139535,0.09593023255813954,0.14825581395348839,0.12790697674418605,0.1511627906976744,0.10755813953488372,0.14825581395348839
superiortemporal-rh,0.13167259786476868,0.10320284697508897,0.09252669039145907,0.13167259786476868,0.12455516014234876,0.13167259786476868,0.15302491103202848,0.13167259786476868
supramarginal-rh,0.12535612535612536,0.08262108262108261,0.11396011396011396,0.15669515669515668,0.1168091168091168,0.1396011396011396,0.10541310541310542,0.15954415954415954
