,entorhinal-rh,fusiform-lh,inferiortemporal-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,rostralanteriorcingulate-rh,temporalpole-rh
entorhinal-rh,0.6635514018691588,0.0,0.0,0.14018691588785046,0.19626168224299065,0.0,0.0,0.0
fusiform-lh,0.0,0.3586206896551724,0.16551724137931034,0.0,0.23448275862068965,0.2413793103448276,0.0,0.0
inferiortemporal-lh,0.0,0.19047619047619047,0.4557823129251701,0.0,0.12244897959183673,0.23129251700680273,0.0,0.0
isthmuscingulate-rh,0.10377358490566038,0.0,0.0,0.7452830188679245,0.0,0.018867924528301886,0.1320754716981132,0.0
lingual-lh,0.15432098765432098,0.19753086419753085,0.08641975308641975,0.012345679012345678,0.4444444444444444,0.10493827160493827,0.0,0.0
parahippocampal-lh,0.0,0.23636363636363636,0.19393939393939394,0.0,0.15151515151515152,0.41818181818181815,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.15625,0.0,0.0,0.84375,0.0
temporalpole-rh,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.9859154929577465
